"time_stamp_date","time_stamp_time","status_taken","status_date","status_time","reference_id","body_count","code","description","workflow_id","mode_timeout","category_code","type_code","flow_code","resend","mw_sheet_id","group_id","subprocess_id","xml_ra","xml_lu","xml_lz","xml","reference_id-2","body_reference_id","code-2","input_output","filter_code","lost_data","datasource_code","system_error","body_document_id"
"2012-08-07 00:00:00","1970-01-01 17:16:47.653","N","2012-08-07 00:00:00","1970-01-01 17:16:47.653","8688","1","C_COM_Rout_Fees","C_COM_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_COM_C","N","1011","0","0","0","468","0","binary data","8688","0","Input","I","8791","N","DIST_ENTRY_SPACE","N","7139"
"2012-08-07 00:00:00","1970-01-01 17:16:47.653","N","2012-08-07 00:00:00","1970-01-01 17:16:47.653","8688","1","C_COM_Rout_Fees","C_COM_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_COM_C","N","1011","0","0","0","468","0","binary data","8688","1","Yes","O","8793","N","DIST_ENTRY_SPACE","N","7140"
"2012-08-07 00:00:00","1970-01-01 17:16:47.653","N","2012-08-07 00:00:00","1970-01-01 17:16:47.653","8688","1","C_COM_Rout_Fees","C_COM_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_COM_C","N","1011","0","0","0","468","0","binary data","8688","2","No","O","8792","N","DIST_ENTRY_SPACE","N","7141"
"2012-08-07 00:00:00","1970-01-01 17:18:28.013","N","2012-08-07 00:00:00","1970-01-01 17:18:28.013","8689","1","C_FXMM_RoutFees","C_FXMM_RoutFees","829","0","Distribution","MX_Routing","META_MX_FXMM_C","N","609","0","0","0","468","0","binary data","8689","0","Input","I","8794","N","DIST_ENTRY_SPACE","N","7142"
"2012-08-07 00:00:00","1970-01-01 17:18:28.013","N","2012-08-07 00:00:00","1970-01-01 17:18:28.013","8689","1","C_FXMM_RoutFees","C_FXMM_RoutFees","829","0","Distribution","MX_Routing","META_MX_FXMM_C","N","609","0","0","0","468","0","binary data","8689","1","Yes","O","8796","N","DIST_ENTRY_SPACE","N","7143"
"2012-08-07 00:00:00","1970-01-01 17:18:28.013","N","2012-08-07 00:00:00","1970-01-01 17:18:28.013","8689","1","C_FXMM_RoutFees","C_FXMM_RoutFees","829","0","Distribution","MX_Routing","META_MX_FXMM_C","N","609","0","0","0","468","0","binary data","8689","2","No","O","8795","N","DIST_ENTRY_SPACE","N","7144"
"2012-08-07 00:00:00","1970-01-01 17:19:49.727","N","2012-08-07 00:00:00","1970-01-01 17:19:49.727","8690","1","C_CRD_Rout_Fees","C_CRD_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_CRD_C","N","809","0","0","0","468","0","binary data","8690","0","Input","I","8797","N","DIST_ENTRY_SPACE","N","7145"
"2012-08-07 00:00:00","1970-01-01 17:19:49.727","N","2012-08-07 00:00:00","1970-01-01 17:19:49.727","8690","1","C_CRD_Rout_Fees","C_CRD_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_CRD_C","N","809","0","0","0","468","0","binary data","8690","1","Yes","O","8799","N","DIST_ENTRY_SPACE","N","7146"
"2012-08-07 00:00:00","1970-01-01 17:19:49.727","N","2012-08-07 00:00:00","1970-01-01 17:19:49.727","8690","1","C_CRD_Rout_Fees","C_CRD_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_CRD_C","N","809","0","0","0","468","0","binary data","8690","2","No","O","8798","N","DIST_ENTRY_SPACE","N","7147"
"2012-08-07 00:00:00","1970-01-01 17:21:37.47","N","2012-08-07 00:00:00","1970-01-01 17:21:37.47","8691","1","C_IRD_Rout_Fees","C_IRD_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_IRD_C","N","611","0","0","0","468","0","binary data","8691","0","Input","I","8800","N","DIST_ENTRY_SPACE","N","7148"
"2012-08-07 00:00:00","1970-01-01 17:21:37.47","N","2012-08-07 00:00:00","1970-01-01 17:21:37.47","8691","1","C_IRD_Rout_Fees","C_IRD_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_IRD_C","N","611","0","0","0","468","0","binary data","8691","1","Yes","O","8802","N","DIST_ENTRY_SPACE","N","7149"
"2012-08-07 00:00:00","1970-01-01 17:21:37.47","N","2012-08-07 00:00:00","1970-01-01 17:21:37.47","8691","1","C_IRD_Rout_Fees","C_IRD_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_IRD_C","N","611","0","0","0","468","0","binary data","8691","2","No","O","8801","N","DIST_ENTRY_SPACE","N","7150"
"2012-08-07 00:00:00","1970-01-01 17:23:07.05","N","2012-08-07 00:00:00","1970-01-01 17:23:07.05","8692","1","C_FUND_RoutFees","C_FUND_RoutFees","829","0","Distribution","MX_Routing","META_MX_FUND_C","N","1518","0","0","0","468","0","binary data","8692","0","Input","I","8803","N","DIST_ENTRY_SPACE","N","7151"
"2012-08-07 00:00:00","1970-01-01 17:23:07.05","N","2012-08-07 00:00:00","1970-01-01 17:23:07.05","8692","1","C_FUND_RoutFees","C_FUND_RoutFees","829","0","Distribution","MX_Routing","META_MX_FUND_C","N","1518","0","0","0","468","0","binary data","8692","1","No","O","8804","N","DIST_ENTRY_SPACE","N","7152"
"2012-08-07 00:00:00","1970-01-01 17:23:07.05","N","2012-08-07 00:00:00","1970-01-01 17:23:07.05","8692","1","C_FUND_RoutFees","C_FUND_RoutFees","829","0","Distribution","MX_Routing","META_MX_FUND_C","N","1518","0","0","0","468","0","binary data","8692","2","Yes","O","8805","N","DIST_ENTRY_SPACE","N","7153"
"2012-08-07 00:00:00","1970-01-01 17:24:10.04","N","2012-08-07 00:00:00","1970-01-01 17:24:10.04","8693","1","C_HYB_Rout_Fees","C_HYB_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_HYBRID_C","N","1819","0","0","0","468","0","binary data","8693","0","Input","I","8806","N","DIST_ENTRY_SPACE","N","7154"
"2012-08-07 00:00:00","1970-01-01 17:24:10.04","N","2012-08-07 00:00:00","1970-01-01 17:24:10.04","8693","1","C_HYB_Rout_Fees","C_HYB_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_HYBRID_C","N","1819","0","0","0","468","0","binary data","8693","1","No","O","8807","N","DIST_ENTRY_SPACE","N","7155"
"2012-08-07 00:00:00","1970-01-01 17:24:10.04","N","2012-08-07 00:00:00","1970-01-01 17:24:10.04","8693","1","C_HYB_Rout_Fees","C_HYB_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_HYBRID_C","N","1819","0","0","0","468","0","binary data","8693","2","Yes","O","8808","N","DIST_ENTRY_SPACE","N","7156"
"2012-08-07 00:00:00","1970-01-01 17:24:58.693","N","2012-08-07 00:00:00","1970-01-01 17:24:58.693","8694","1","C_SF_Rout_Fees","C_SF_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_SF_C","N","1415","0","0","0","468","0","binary data","8694","0","Input","I","8809","N","DIST_ENTRY_SPACE","N","7157"
"2012-08-07 00:00:00","1970-01-01 17:24:58.693","N","2012-08-07 00:00:00","1970-01-01 17:24:58.693","8694","1","C_SF_Rout_Fees","C_SF_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_SF_C","N","1415","0","0","0","468","0","binary data","8694","1","Yes","O","8811","N","DIST_ENTRY_SPACE","N","7158"
"2012-08-07 00:00:00","1970-01-01 17:24:58.693","N","2012-08-07 00:00:00","1970-01-01 17:24:58.693","8694","1","C_SF_Rout_Fees","C_SF_Rout_Fees","829","0","Distribution","MX_Routing","META_MX_SF_C","N","1415","0","0","0","468","0","binary data","8694","2","No","O","8810","N","DIST_ENTRY_SPACE","N","7159"
"2012-08-07 00:00:00","1970-01-01 17:26:57.28","N","2012-08-07 00:00:00","1970-01-01 17:26:57.28","8695","1","C_FXMM_RoutFees_2","C_FXMM_RoutFees_2","829","0","Distribution","MX_Routing","META_MX_CORE_C","N","1920","0","0","0","468","0","binary data","8695","0","Input","I","8812","N","DIST_ENTRY_SPACE","N","7160"
"2012-08-07 00:00:00","1970-01-01 17:26:57.28","N","2012-08-07 00:00:00","1970-01-01 17:26:57.28","8695","1","C_FXMM_RoutFees_2","C_FXMM_RoutFees_2","829","0","Distribution","MX_Routing","META_MX_CORE_C","N","1920","0","0","0","468","0","binary data","8695","1","No","O","8813","N","DIST_ENTRY_SPACE","N","7161"
"2012-08-07 00:00:00","1970-01-01 17:26:57.28","N","2012-08-07 00:00:00","1970-01-01 17:26:57.28","8695","1","C_FXMM_RoutFees_2","C_FXMM_RoutFees_2","829","0","Distribution","MX_Routing","META_MX_CORE_C","N","1920","0","0","0","468","0","binary data","8695","2","Yes","O","8814","N","DIST_ENTRY_SPACE","N","7162"
"2012-09-28 00:00:00","1970-01-01 10:26:57.457","N","2012-09-28 00:00:00","1970-01-01 10:26:57.457","9107","1","B_CORE_TypA","B_CORE_TypA","526","0","Distribution","MX_Completion","META_MX_CORE_B","N","1114","0","0","0","390","0","binary data","9107","0","Input","I","9246","N","DIST_ENTRY_SPACE","N","7588"
"2012-09-28 00:00:00","1970-01-01 10:26:57.457","N","2012-09-28 00:00:00","1970-01-01 10:26:57.457","9107","1","B_CORE_TypA","B_CORE_TypA","526","0","Distribution","MX_Completion","META_MX_CORE_B","N","1114","0","0","0","390","0","binary data","9107","1","Output","O","9247","N","DIST_ENTRY_SPACE","N","7589"
"2012-09-28 00:00:00","1970-01-01 10:26:57.497","N","2012-09-28 00:00:00","1970-01-01 10:26:57.497","9108","1","B_CORE_Mirr","B_CORE_Mirr","526","0","Distribution","MX_Mirroring","META_MX_CORE_B","N","1114","0","0","0","390","0","binary data","9108","0","Input","I","9244","N","DIST_ENTRY_SPACE","N","7590"
"2012-09-28 00:00:00","1970-01-01 10:26:57.497","N","2012-09-28 00:00:00","1970-01-01 10:26:57.497","9108","1","B_CORE_Mirr","B_CORE_Mirr","526","0","Distribution","MX_Mirroring","META_MX_CORE_B","N","1114","0","0","0","390","0","binary data","9108","1","Output","O","9245","N","DIST_ENTRY_SPACE","N","7591"
"2012-10-25 00:00:00","1970-01-01 14:31:16.713","N","2012-10-25 00:00:00","1970-01-01 14:31:16.713","9310","1","itf_events_csvToXml","transforms event csv files into Xml entries","110","0","Transformation","CsvToXml","Itf - GenericImport - Events","N","3739","0","0","0","1539","530","binary data","9310","2","Output","O","9328","N","STPDOC_ENTRY_SPACE","N","7806"
